"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Engine/EngineMaterials/AntiAliasedTextMaterialTranslucent.AntiAliasedTextMaterialTranslucent","0","30","30","1","50.060692","0","0"
"/Game/FXVarietyPack/Materials/M_ky_empty.M_ky_empty","0","32","32","1","32.112926","0","0"
"/Game/Assets/Characters/NPCs/Conductor/Mat_Conductor_Body.Mat_Conductor_Body","0","24","24","1","26.852476","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Standart/M_Appearance_15.M_Appearance_15","0","46","48","1","48.362324","0","0"
"/Game/AlchemistsHouse/Assets/Materials/Wall_1_7.Wall_1_7","0","21","21","1","20.551033","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Mobile/M_Appearance_10_Mobile.M_Appearance_10_Mobile","0","46","48","1","45.682331","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Mobile/M_Appearance_7_Mobile.M_Appearance_7_Mobile","0","46","48","1","46.629143","0","0"
"/Game/LSS_LoadingScreenSystem/DemoContent/AdvancedRoomDescription/Materials/M_DemoWall.M_DemoWall","0","77","81","1","79.264862","0","81"
"/Game/AlchemistsHouse/Assets/Materials/Table.Table","0","21","21","1","22.959988","0","0"
"/Game/AlchemistsHouse/Assets/Materials/Stairs.Stairs","0","21","21","1","19.864355","0","0"
"/Game/AlchemistsHouse/Assets/Materials/Lab_stuff_2.Lab_stuff_2","0","21","21","1","20.254025","0","0"
"/Game/AlchemistsHouse/Assets/Materials/Potions.Potions","0","21","21","1","21.049925","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_New.M_Brick_Clay_New","0","21","21","1","22.811441","0","0"
"/Game/Assets/PostProcessing/PPM_Lines_CustomDepth_Stencil.PPM_Lines_CustomDepth_Stencil","0","4","4","1","3.006458","0","0"
"/Game/AlchemistsHouse/Assets/Materials/Book_4.Book_4","0","21","21","1","23.100515","0","0"
"/Game/LSS_LoadingScreenSystem/DemoContent/Effects/Materials/m_flare_03.m_flare_03","0","24","24","1","19.414192","0","0"
"/Game/Assets/Characters/Shades/Boss_Thalassaphobia/Mat_Shade_Thalassophobia.Mat_Shade_Thalassophobia","0","64","68","1","52.657295","0","0"
"/Game/LSS_LoadingScreenSystem/DemoContent/Mannequin/Character/Materials/M_VisorGlow.M_VisorGlow","0","12","12","1","13.352962","0","0"
"/Game/FXVarietyPack/Materials/M_ky_chantDecoA.M_ky_chantDecoA","0","40","40","1","32.763092","0","0"
"/Game/Assets/BeachLevel/Prop/Pier/Material__PierFence.Material__PierFence","0","21","21","1","24.287003","0","0"
"/Game/LSS_LoadingScreenSystem/DemoContent/Effects/Materials/M_ShapeMaster.M_ShapeMaster","0","33","33","1","35.969856","0","0"
"/Game/TS_PostProcess/PostProcess/PPM_TS_InkAndPaper_Old.PPM_TS_InkAndPaper_Old","0","4","4","1","3.149261","0","0"
"/Game/LSS_LoadingScreenSystem/DemoContent/StarterContent/Particles/Materials/M_Fire_SubUV.M_Fire_SubUV","0","24","24","1","22.745749","0","24"
"/Game/FXVarietyPack/Materials/M_ky_magicCircle020.M_ky_magicCircle020","0","24","24","1","23.643229","0","0"
"/Game/Assets/Characters/Shades/SocialAnxiety/Mat_Shade_SocialAnxiety.Mat_Shade_SocialAnxiety","0","24","24","1","24.875946","0","0"
"/Game/Assets/Materials/LightPosts/Material_LightPost_01.Material_LightPost_01","0","21","21","1","23.354080","0","0"
"/Game/LSS_LoadingScreenSystem/DemoContent/AdvancedRoomDescription/Materials/M_RoomDescriptionTextMaterialOpaque.M_RoomDescriptionTextMaterialOpaque","0","33","35","1","27.593094","0","0"
"/Game/FXVarietyPack/EpicContent/Materials/M_DefaultTextMaterialTranslucentUnlit.M_DefaultTextMaterialTranslucentUnlit","0","150","150","1","132.027954","0","0"
"/Game/FXVarietyPack/Materials/M_ky_trail_primitive.M_ky_trail_primitive","0","40","40","1","25.547670","0","0"
"/Game/AlchemistsHouse/Assets/Materials/Candles_candlesticks.Candles_candlesticks","0","46","48","1","33.938313","0","0"
"/Game/StarterContent/Props/Materials/M_Bush.M_Bush","0","46","48","1","35.146465","0","0"
"/Game/FXVarietyPack/Materials/M_ky_Fresnel.M_ky_Fresnel","0","40","40","1","25.437714","0","0"
"/Game/FXVarietyPack/Materials/M_ky_circle01_4x4G_nonD.M_ky_circle01_4x4G_nonD","0","32","32","1","23.488607","0","0"
"/Game/AlchemistsHouse/Assets/Materials/Tablecloth.Tablecloth","0","26","27","1","25.331438","0","0"
"/Game/Character_Appearance_Dissolve/Mesh/M_Mannequin.M_Mannequin","0","12","12","1","11.246227","0","0"
"/Game/AlchemistsHouse/Assets/Materials/carrot.carrot","0","21","21","1","21.502138","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Mobile/M_Appearance_17_Mobile.M_Appearance_17_Mobile","0","46","48","1","43.497375","0","0"
"/Game/AlchemistsHouse/Assets/Materials/Carpet_2.Carpet_2","0","21","21","1","23.807587","0","0"
"/Game/AlchemistsHouse/Assets/Materials/Bed.Bed","0","21","21","1","24.666943","0","0"
"/Game/TS_PostProcess/PostProcess/PPM_TS_Crosshatch_CustomDepth.PPM_TS_Crosshatch_CustomDepth","0","4","4","1","2.729366","0","0"
"/Game/FXVarietyPack/EpicContent/Materials/M_DemoWall.M_DemoWall","0","94","99","1","107.104660","0","0"
"/Game/Assets/Characters/Shades/Mat_Splat_Decal.Mat_Splat_Decal","0","31","31","1","35.264210","0","0"
"/Game/Assets/BeachLevel/Prop/Umbrella/Material__2.Material__2","0","21","21","1","20.437351","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Beveled.M_Brick_Clay_Beveled","0","21","21","1","20.705948","0","0"
"/Game/AlchemistsHouse/Assets/Materials/Alchemist_table.Alchemist_table","0","21","21","1","19.141449","0","0"
"/Game/AlchemistsHouse/Assets/Materials/Lighter_2-1.Lighter_2-1","0","21","21","1","19.653044","0","0"
"/Game/LSS_LoadingScreenSystem/DemoContent/StarterContent/Props/Materials/M_StatueGlass.M_StatueGlass","0","42","42","1","155.674255","0","0"
"/Game/Assets/Props/BasicGeometry/Meshes/SeaWater_Material.SeaWater_Material","0","12","12","1","11.817668","0","0"
"/Game/LSS_LoadingScreenSystem/DemoContent/Materials/M_Screen_Pong_Mat.M_Screen_Pong_Mat","0","21","21","1","21.241791","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Standart/M_Appearance_4.M_Appearance_4","0","42","43","1","47.981895","0","0"
"/Game/Assets/ManorLevel/Props/Couch_Chair/Material_CouchAndChair.Material_CouchAndChair","0","21","21","1","23.961378","0","0"
"/Game/AlchemistsHouse/Assets/Materials/Stairs_round.Stairs_round","0","21","21","1","23.650372","0","0"
"/Game/AlchemistsHouse/Assets/Materials/Board.Board","0","21","21","1","24.223871","0","0"
"/Game/AlchemistsHouse/Assets/Materials/Plate_1.Plate_1","0","21","21","1","28.587889","0","0"
"/Game/LSS_LoadingScreenSystem/DemoContent/StarterContent/Particles/Materials/M_smoke_subUV.M_smoke_subUV","0","84","84","1","134.492218","0","0"
"/Game/LSS_LoadingScreenSystem/DemoContent/StarterContent/Particles/Materials/M_Heat_Distortion.M_Heat_Distortion","0","36","36","1","33.830528","0","0"
"/Game/Assets/Characters/Shades/SocialAnxiety/Mat_Shade_SocialAnxiety_Fake.Mat_Shade_SocialAnxiety_Fake","0","24","24","1","24.078802","0","0"
"/Game/AlchemistsHouse/Assets/Materials/Light_Shaft_Mat.Light_Shaft_Mat","0","8","8","1","7.704919","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Mobile/M_Appearance_5_Mobile.M_Appearance_5_Mobile","0","46","48","1","53.542927","0","0"
"/Game/StarterContent/Props/Materials/M_Rock.M_Rock","0","21","21","1","24.412119","0","0"
"/Game/Assets/BeachLevel/Props/PaintBucket/Material__PaintBucket.Material__PaintBucket","0","21","21","1","22.705095","0","0"
"/Game/Character_Appearance_Dissolve/DemoRoom/Materials/M_Glass.M_Glass","0","40","40","1","46.741066","0","0"
"/Game/AlchemistsHouse/Assets/Materials/Tablecloth_blue.Tablecloth_blue","0","26","27","1","24.165565","0","0"
"/Game/LSS_LoadingScreenSystem/DemoContent/FirstPerson/FPWeapon/Materials/M_FPGun.M_FPGun","0","70","76","1","45.661179","0","0"
"/Game/LSS_LoadingScreenSystem/DemoContent/PongGame/Materials/M_White_Unlit.M_White_Unlit","0","2","2","1","1.241878","0","0"
"/Game/AlchemistsHouse/Assets/Materials/Window_2_glass.Window_2_glass","0","21","21","1","21.566515","0","0"
"/Game/AlchemistsHouse/Assets/Materials/Garlic.Garlic","0","21","21","1","22.021015","0","0"
"/Game/Assets/Materials/LightPosts/Material_LightPost_02.Material_LightPost_02","0","21","21","1","22.888048","0","0"
"/Game/LSS_LoadingScreenSystem/DemoContent/StarterContent/Materials/M_Basic_Floor.M_Basic_Floor","0","21","21","1","21.619261","0","0"
"/Game/FXVarietyPack/Materials/M_ky_stone02.M_ky_stone02","0","63","69","1","46.410107","0","0"
"/Game/Blueprints/Blueprints/M_Cursor_Decal.M_Cursor_Decal","0","31","31","1","37.314152","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Mobile/M_Appearance_18_Mobile.M_Appearance_18_Mobile","0","46","48","1","51.789490","0","0"
"/Game/Assets/Characters/Shades/Dysmorphia/Mat_Shade_Dysmorphia_Face.Mat_Shade_Dysmorphia_Face","0","56","56","1","86.842087","0","0"
"/Game/LSS_LoadingScreenSystem/DemoContent/SpaceshooterMinigame/Materials/m_flare_03.m_flare_03","0","24","24","1","24.832476","0","0"
"/Game/AlchemistsHouse/Assets/Materials/Vases.Vases","0","21","21","1","27.564665","0","0"
"/Game/AlchemistsHouse/Assets/Materials/Book_3.Book_3","0","21","21","1","25.020290","0","0"
"/Game/AlchemistsHouse/Assets/Materials/Lighter.Lighter","0","21","21","1","24.949526","0","0"
"/Game/Assets/BeachLevel/Prop/Towel/Material__25.Material__25","0","21","21","1","22.510384","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Standart/M_Appearance_3.M_Appearance_3","0","42","43","1","41.401051","0","0"
"/Game/FXVarietyPack/Materials/M_ky_flareVert.M_ky_flareVert","0","24","24","1","19.140368","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Standart/M_Appearance_20.M_Appearance_20","0","46","48","1","50.295147","0","0"
"/Game/Assets/Characters/Shades/Paranoia/ShadeGoop_Paranoia.ShadeGoop_Paranoia","0","24","24","1","25.907612","0","0"
"/Game/Assets/Characters/Shades/Shade_ColorParticle.Shade_ColorParticle","0","34","36","1","50.838814","0","0"
"/Game/Assets/Characters/NPCs/ManorLevel_Ghost/Mat_NPC_Ghost.Mat_NPC_Ghost","0","24","24","1","25.895454","0","0"
"/Game/LSS_LoadingScreenSystem/DemoContent/Materials/M_Logo_Doors.M_Logo_Doors","0","33","33","1","38.697075","0","0"
"/Game/FXVarietyPack/Materials/M_ky_flarePillar.M_ky_flarePillar","0","40","40","1","34.650864","0","0"
"/Game/StarterContent/Props/Materials/M_MaterialSphere.M_MaterialSphere","0","12","12","1","13.997098","0","0"
"/Game/AlchemistsHouse/Assets/Materials/Window_3_glass.Window_3_glass","0","21","21","1","32.290878","0","0"
"/Game/Assets/Characters/Palette/Textures/07___Default.07___Default","0","24","24","1","30.978241","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Mobile/M_Appearance_4_Mobile.M_Appearance_4_Mobile","0","42","43","1","55.287682","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Mobile/M_Appearance_20_Mobile.M_Appearance_20_Mobile","0","46","48","1","52.073811","0","0"
"/Game/AlchemistsHouse/Assets/Particles/Fire_mat.Fire_mat","0","24","24","1","22.658649","0","0"
"/Game/Assets/EnvironmentAssets/Prototyping/Mat_Canvas_Opaque.Mat_Canvas_Opaque","0","12","12","1","16.408398","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Standart/M_Appearance_9.M_Appearance_9","0","46","48","1","63.612843","0","0"
"/Game/Assets/Characters/Shades/Paranoia/ShadeGoop_Paranoia02.ShadeGoop_Paranoia02","0","24","24","1","31.033226","0","0"
"/Game/StarterContent/Props/Materials/M_StatueGlass.M_StatueGlass","0","42","42","1","177.074341","0","0"
"/Game/Assets/BeachLevel/Prop/FerrisWheel/Material__FerrisWheel.Material__FerrisWheel","0","21","21","1","28.815781","0","0"
"/Game/Assets/BeachLevel/Prop/CarnivalBooths/Material__CarnivalBooth01.Material__CarnivalBooth01","0","46","48","1","45.290173","0","0"
"/Game/Assets/BeachLevel/Prop/FishingPole/Mat_FishingPole.Mat_FishingPole","0","12","12","1","12.085087","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Mobile/M_Appearance_16_Mobile.M_Appearance_16_Mobile","0","46","48","1","47.743954","0","0"
"/Game/LSS_LoadingScreenSystem/DemoContent/StarterContent/Materials/M_Metal_Burnished_Steel.M_Metal_Burnished_Steel","0","21","21","1","26.631596","0","0"
"/Game/Assets/Characters/Easel/Textures/Mat_Easel_Face.Mat_Easel_Face","0","56","56","1","63.810856","0","0"
"/Engine/EditorMaterials/Thumbnails/SkySphereMaterial.SkySphereMaterial","0","2","2","1","1.400328","0","0"
"/Game/AlchemistsHouse/Assets/Materials/Flag.Flag","0","46","48","1","42.176960","0","0"
"/Game/AlchemistsHouse/Assets/Materials/Wall_round_0.Wall_round_0","0","21","21","1","22.294983","0","0"
"/Game/AlchemistsHouse/Assets/Materials/Carpet_long_2.Carpet_long_2","0","21","21","1","25.353352","0","0"
"/Game/LSS_LoadingScreenSystem/DemoContent/SpaceshooterMinigame/Materials/M_Space_Background.M_Space_Background","0","21","21","1","19.869713","0","0"
"/Game/AlchemistsHouse/Assets/Textures/Pumpkin_Texture_Mat.Pumpkin_Texture_Mat","0","21","21","1","21.028315","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Standart/M_Appearance_8.M_Appearance_8","0","46","48","1","67.474190","0","0"
"/Engine/MapTemplates/Materials/BasicAsset01.BasicAsset01","0","33","33","1","44.779682","0","0"
"/Game/AlchemistsHouse/Assets/Materials/Default_Mat.Default_Mat","0","12","12","1","18.091724","0","0"
"/Game/LSS_LoadingScreenSystem/DemoContent/Materials/M_GlasDoor.M_GlasDoor","0","44","44","1","192.349930","0","0"
"/Game/Assets/BeachLevel/Prop/Graybox_MAT.Graybox_MAT","0","24","24","1","24.185898","0","0"
"/Game/StarterContent/Props/Materials/M_TableRound.M_TableRound","0","21","21","1","29.728918","0","0"
"/Game/Assets/Characters/Shades/Rage/OLD/Mask.Mask","0","24","24","1","30.392719","0","0"
"/Game/Assets/Characters/Shades/Dysmorphia/Mat_Shade_Dysmorphia_Body.Mat_Shade_Dysmorphia_Body","0","24","24","1","29.828764","0","0"
"/Game/StarterContent/Particles/Materials/M_Spark.M_Spark","0","24","24","1","23.366383","0","0"
"/Game/AlchemistsHouse/Assets/Materials/Ham.Ham","0","21","21","1","32.575142","0","0"
"/Game/StarterContent/Materials/M_ColorGrid_LowSpec.M_ColorGrid_LowSpec","0","21","21","1","33.616245","0","0"
"/Game/AlchemistsHouse/Assets/Materials/Table_round.Table_round","0","21","21","1","33.834141","0","0"
"/Game/LSS_LoadingScreenSystem/DemoContent/SpaceshooterMinigame/Materials/M_Pixel_Cube_Particle.M_Pixel_Cube_Particle","0","57","57","1","73.861099","0","0"
"/Game/LSS_LoadingScreenSystem/DemoContent/Materials/M_Button2.M_Button2","0","21","21","1","22.752592","0","0"
"/Game/Assets/Characters/Shades/LingeringIssues/OLD/Material__28.Material__28","0","24","24","1","23.117834","0","0"
"/Game/AlchemistsHouse/Assets/Materials/Windows.Windows","0","21","21","1","24.144949","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Mobile/M_Appearance_1_Mobile.M_Appearance_1_Mobile","0","46","48","1","64.479111","0","0"
"/Game/AlchemistsHouse/Assets/Materials/Broccoli.Broccoli","0","21","21","1","25.273943","0","0"
"/Game/AlchemistsHouse/Assets/Materials/Stand.Stand","0","21","21","1","23.241039","0","0"
"/Game/Assets/Characters/NPCs/ManorLevel_Ghost/OLD/Material_NPCGhost.Material_NPCGhost","0","24","24","1","22.805487","0","0"
"/Game/LSS_LoadingScreenSystem/DemoContent/StarterContent/Materials/M_Metal_Brushed_Nickel.M_Metal_Brushed_Nickel","0","21","21","1","19.241821","0","0"
"/Game/AlchemistsHouse/Assets/Materials/Board_2.Board_2","0","21","21","1","22.337114","0","0"
"/Game/StarterContent/Props/Materials/M_Shelf.M_Shelf","0","21","21","1","22.233576","0","0"
"/Game/StarterContent/Props/Materials/M_Chair.M_Chair","0","21","21","1","21.385628","0","0"
"/Game/Character_Appearance_Dissolve/DemoRoom/Meshes/Fbx_Default_Material.Fbx_Default_Material","0","12","12","1","14.329814","0","0"
"/Game/LSS_LoadingScreenSystem/DemoContent/SpaceshooterMinigame/Materials/M_Pixel_Cube.M_Pixel_Cube","0","21","21","1","21.407990","0","0"
"/Game/LSS_LoadingScreenSystem/DemoContent/StarterContent/Materials/M_Brick_Clay_New.M_Brick_Clay_New","0","21","21","1","24.290020","0","0"
"/Game/Assets/Characters/Shades/Rage/OLD/Body.Body","0","24","24","1","22.902132","0","0"
"/Game/AlchemistsHouse/Assets/Materials/Wall_round_1.Wall_round_1","0","21","21","1","26.941914","0","0"
"/Game/Assets/PostProcessing/PostProcessing_BlackAndWhite.PostProcessing_BlackAndWhite","0","4","4","1","2.887730","0","0"
"/Game/LSS_LoadingScreenSystem/DemoContent/Materials/m_black.M_black","0","7","8","1","6.448707","0","0"
"/Game/Assets/Characters/Easel/Textures/Mat_Easel_Body.Mat_Easel_Body","0","24","24","1","25.367773","0","0"
"/Game/Assets/Characters/Palette/Paint/Mat_Splat.Mat_Splat","0","28","28","1","41.211414","0","0"
"/Game/AlchemistsHouse/Assets/Materials/Wall_round_4.Wall_round_4","0","21","21","1","28.764330","0","0"
"/Game/LSS_LoadingScreenSystem/DemoContent/Materials/M_Button.M_Button","0","21","21","1","26.400831","0","0"
"/Game/LSS_LoadingScreenSystem/DemoContent/Materials/M_Button_Chrome.M_Button_Chrome","0","21","21","1","27.992865","0","0"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Arrows.M_LightStage_Arrows","0","2","2","1","2.086334","0","0"
"/Game/StarterContent/Materials/M_AssetPlatform.M_AssetPlatform","0","21","21","1","24.490742","0","0"
"/Game/AlchemistsHouse/Assets/Materials/Lighter_2.Lighter_2","0","21","21","1","25.895199","0","0"
"/Game/LSS_LoadingScreenSystem/DemoContent/FirstPerson/Character/Materials/M_UE4Man_Body.M_UE4Man_Body","0","70","76","1","58.521473","0","0"
"/Game/Assets/Props/BasicGeometry/Meshes/CubeMaterial.CubeMaterial","0","21","21","1","24.285896","0","0"
"/Game/AlchemistsHouse/Assets/Materials/Blinds.Blinds","0","21","21","1","22.941902","0","0"
"/Game/Assets/Characters/NPCs/BeachLevel_Snails/Material_Snail03.Material_Snail03","0","33","33","1","31.681084","0","0"
"/Engine/EngineMaterials/EmissiveTexturedMaterial.EmissiveTexturedMaterial","0","4","4","1","2.269022","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Standart/M_Appearance_10.M_Appearance_10","0","46","48","1","41.422081","0","0"
"/Game/LSS_LoadingScreenSystem/DemoContent/PongGame/Materials/M_pongText.M_PongText","0","21","23","1","12.730297","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Standart/M_Appearance_14.M_Appearance_14","0","46","48","1","34.472488","0","0"
"/Game/Assets/ManorLevel/Props/SpiralStairs/Material_Stairs.Material_Stairs","0","21","21","1","18.648371","0","0"
"/Game/AlchemistsHouse/Assets/Materials/Wall_1_3.Wall_1_3","0","21","21","1","18.402136","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Mobile/M_Appearance_19_Mobile.M_Appearance_19_Mobile","0","46","48","1","37.078545","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Standart/M_Appearance_13.M_Appearance_13","0","46","48","1","33.483925","0","0"
"/Game/AlchemistsHouse/Assets/Materials/Bread.Bread","0","21","21","1","18.793264","0","0"
"/Game/AlchemistsHouse/Assets/Materials/Celling_1.Celling_1","0","21","21","1","19.719213","0","0"
"/Game/StarterContent/Particles/Materials/M_Burst.M_Burst","0","30","30","1","19.490438","0","0"
"/Game/Assets/Characters/Palette/Paint/Mat_Eraser.Mat_Eraser","0","28","28","1","28.303043","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Standart/M_Appearance_12.M_Appearance_12","0","46","48","1","36.596752","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Mobile/M_Appearance_14_Mobile.M_Appearance_14_Mobile","0","46","48","1","46.068726","0","0"
"/Game/Assets/Characters/Shades/Rage/Mask.Mask","0","24","24","1","30.274235","0","0"
"/Game/AlchemistsHouse/Assets/Materials/Book_1.Book_1","0","21","21","1","29.062902","0","0"
"/Game/StarterContent/Props/Materials/M_Lamp.M_Lamp","0","21","21","1","35.974152","0","0"
"/Game/AlchemistsHouse/Assets/Materials/Wall_1_1.Wall_1_1","0","21","21","1","35.323933","0","0"
"/Game/StarterContent/Particles/Materials/M_explosion_subUV.M_explosion_subUV","0","24","24","1","30.252871","0","0"
"/Game/StarterContent/Particles/Materials/m_flare_01.m_flare_01","0","32","32","1","32.939987","0","0"
"/Game/AlchemistsHouse/Assets/Materials/Floor_wooden_texture_Mat.Floor_wooden_texture_Mat","0","21","21","1","25.581020","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Mobile/M_Appearance_12_Mobile.M_Appearance_12_Mobile","0","46","48","1","47.113052","0","0"
"/Game/AlchemistsHouse/Assets/Materials/Plate_3.Plate_3","0","21","21","1","26.044643","0","0"
"/Game/Assets/Characters/Shades/Rage/Body.Body","0","24","24","1","24.266663","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Mobile/M_Appearance_2_Mobile.M_Appearance_2_Mobile","0","42","43","1","53.788200","0","0"
"/Game/Character_Appearance_Dissolve/DemoRoom/Materials/M_DemoRoomTiles.M_DemoRoomTiles","0","33","33","1","35.080444","0","0"
"/Game/AlchemistsHouse/Assets/Materials/Wall_1_5.Wall_1_5","0","21","21","1","22.774183","0","0"
"/Game/LSS_LoadingScreenSystem/DemoContent/StarterContent/ArchVis/Materials/M_TV.M_TV","0","21","21","1","22.473011","0","0"
"/Game/Assets/BeachLevel/Environment/BlackPines/Material__BlackPineTrees.Material__BlackPineTrees","0","46","48","1","35.378662","0","0"
"/Game/LSS_LoadingScreenSystem/DemoContent/Materials/M_black_2.M_black_2","0","7","8","1","4.903200","0","0"
"/Game/AlchemistsHouse/Assets/Materials/Chair.Chair","0","21","21","1","18.397404","0","0"
"/Game/AlchemistsHouse/Assets/Materials/Wall_1_0.Wall_1_0","0","21","21","1","19.747711","0","0"
"/Game/AlchemistsHouse/Assets/Materials/Doors.Doors","0","21","21","1","21.527140","0","0"
"/Game/AlchemistsHouse/Assets/Materials/Cup.Cup","0","21","21","1","23.633331","0","0"
"/Game/Assets/ManorLevel/Props/HousePlants/Material_Houseplants.Material_Houseplants","0","21","21","1","20.811539","0","0"
"/Game/StarterContent/Particles/Materials/M_radial_ramp.M_radial_ramp","0","32","32","1","22.066116","0","0"
"/Game/AlchemistsHouse/Assets/Materials/Balcony.Balcony","0","21","21","1","19.314724","0","0"
"/Game/AlchemistsHouse/Assets/Materials/Armchair.Armchair","0","21","21","1","20.351727","0","0"
"/Game/AlchemistsHouse/Assets/Materials/Apple.Apple","0","21","21","1","20.822895","0","0"
"/Game/AlchemistsHouse/Assets/Materials/Cheese.Cheese","0","21","21","1","20.712717","0","0"
"/Game/AlchemistsHouse/Assets/Materials/Plate_2.Plate_2","0","21","21","1","22.051510","0","0"
"/Game/Assets/BeachLevel/Environment/PalmTree/Material__PalmTree.Material__PalmTree","0","92","96","1","72.112465","0","0"
"/Game/AlchemistsHouse/Assets/Materials/Floor_parquet.Floor_parquet","0","21","21","1","22.863771","0","0"
"/Game/AlchemistsHouse/Assets/Textures/Flame_Mat.Flame_Mat","0","10","10","1","8.092890","0","0"
"/Game/AlchemistsHouse/Assets/Materials/Light_Shaft_Mat3.Light_Shaft_Mat3","0","8","8","1","8.044526","0","0"
"/Game/AlchemistsHouse/Assets/Materials/Light_Shaft_Mat2.Light_Shaft_Mat2","0","8","8","1","7.392663","0","0"
"/Game/Assets/BeachLevel/Prop/Pier/Material__Pier.Material__Pier","0","21","21","1","25.888763","0","0"
